copy_id,topper,air,year,paper,optional,source,provenance,page,marks,word_limit,question,pdf_url,pdf_page_url
1015,Pratyush Pandey,,,GS4,0,Forumias,upsckata,33,20,250,"Q.15) Government has issued a tender for a mega road project. As a senior official in the Ministry, you are responsible for issuing the notice, examining the prospective tender offers and selecting the final vendor for providing the services. You are an upright officer. One of your relatives owns an infrastructure company and his company have applied for the above mentioned contract. After preliminary examination, you have reached the conclusion that your relative's offer best suits the government requirement. Initially, you had taken enough care that you are not at all instrumental in helping your relative.
The Minister in charge of the Ministry wants you to allot the contract to the company of his choice-Company B. The said company has no previous experience in the field of Infrastructure. For contract to be allotted to company B, even the pre-established criteria may have to be changed. Therefore, you suspect the promoters of the company have made generous donations to ruling political party. The Minister is promising you career advancement in lieu of complying with him.
a. Critically examine various conflicts of interest and explain what your responsibilities as a public servant are.
b. Faced with this situation, what will you do?",https://drive.google.com/file/d/1_-4himN4bdoWs5kvk_PaDOwLnMRy-I5E/view,https://drive.google.com/file/d/1_-4himN4bdoWs5kvk_PaDOwLnMRy-I5E/view#page=33
1015,Pratyush Pandey,,,GS4,0,Forumias,upsckata,37,20,250,"Q.16 A social audit was conducted by a reputed national institution for all state funded shelter home for girls in your district. The audit has pointed towards possible sexual abuse of girls living in a particular shelter house located in posh locality near district headquarters. The shelter home is run an influential person who has political connections with big politicians and has a good influence on government officials including district child protection officer. It is in the news that district child protection officer is involved in the case as an accomplice with shelter home owner. Also news is coming of involvement of politicians and government officials in the case. An FIR has also been registered by the auditing institution with the nearest police station.
a. As the district magistrate, what actions will be taken by you in the case? Also provide the objective behind the actions taken by you.
b. The investigating officer of the case have cited the political pressure on him due to the ongoing investigation of the case. Also as the District magistrate, you are also getting frequent calls from influential persons pertaining to investigation for removing their names from investigation. What measures will be taken by you to ensure free and fair investigation without any influence?
c. Discuss the safeguards that should be put in place to make sure that such cases do not occur in the future.",https://drive.google.com/file/d/1_-4himN4bdoWs5kvk_PaDOwLnMRy-I5E/view,https://drive.google.com/file/d/1_-4himN4bdoWs5kvk_PaDOwLnMRy-I5E/view#page=37
1015,Pratyush Pandey,,,GS4,0,Forumias,upsckata,41,20,250,"Q.17 You are the Head of Department in a University. Recently, a clerical staff in your department was terminated from the job as he was found under the influence of alcohol during office hours. In the previous month there were a lot of complaints regarding his poor quality of work, tardiness and some incoherent behaviour. Later you came to know that this change in behaviour was concurrent with the death of his wife after a prolonged illness. It has also made him debt ridden. This may be further compounded by the fact that he has a daughter to marry off soon and a handicapped son to take care of.

He desperately needs a job. He has applied for a position at a private University and has already given your name as a reference. He pleads you to give him a good recommendation and not mention his drinking, which he assures you are now under control. He also asks you to mention that he voluntarily left the University to address a family medical crisis and that the University was pleased with his work. You like this person and believe that he is a good worker when he is not drinking. But you doubt whether he has really overcome his drinking problem.

Valid arguments can be advanced, both, for rejecting his plea with the consequence that his condition may become even worse and for accepting his plea with a noble intention, but keeping the third party in the dark.
a What could those arguments be?
b Could there be any better way to get out of this dilemma? If so, outline the main elements of this third way, pointing out its merits.",https://drive.google.com/file/d/1_-4himN4bdoWs5kvk_PaDOwLnMRy-I5E/view,https://drive.google.com/file/d/1_-4himN4bdoWs5kvk_PaDOwLnMRy-I5E/view#page=41
1015,Pratyush Pandey,,,GS4,0,Forumias,upsckata,45,20,250,"Q.18 You are the Chief of District Transport department, who issues registrations for motor vehicles. The office is plagued with corruption, delays and arbitrariness. Some of the citizens complained that the absence of citizen charter in the office is the reason for all the other issues. You have decided to draw a citizen charter for the office. Your seniors and subordinates are also ready to support you in this regard with capacities, facilities etc.
a. Draw out a citizen charter for your organization and list out its merits.
b. What are the difficulties you think could occur in implementing the charter?",https://drive.google.com/file/d/1_-4himN4bdoWs5kvk_PaDOwLnMRy-I5E/view,https://drive.google.com/file/d/1_-4himN4bdoWs5kvk_PaDOwLnMRy-I5E/view#page=45
1015,Pratyush Pandey,,,GS4,0,Forumias,upsckata,49,20,250,"Q.19) You have been appointed by the Election Commission as a booth level officer to oversee the conduct of elections in a remote and under-developed area. For the preparations of elections, you have been instructed to ensure maximum voter turn-out. For this, you conduct a series of meetings with the people in villages encouraging them to vote in large numbers. However, they confront you with the fact that despite so many previous elections, the promises made by representatives remain unfulfilled. And even the basic necessities of livelihood are not available. As such, they are not forthcoming even to listen to you, let alone giving assurances to participate in voting. Based on this information, answer the following questions:
a. Identify the stakeholders in the situation along with their interests.
b. How will you convince the people and ensure maximum voter turnout?",https://drive.google.com/file/d/1_-4himN4bdoWs5kvk_PaDOwLnMRy-I5E/view,https://drive.google.com/file/d/1_-4himN4bdoWs5kvk_PaDOwLnMRy-I5E/view#page=49
607,Priya Rani,69,,GS4,0,Nextias,upsckata,3,10,150,"1. (a) Public service requires not merely legal but also morally principled action. Public service requires the public servant to place loyalty to the constitution, laws, and ethical principles. Among the three, which do you think must acquire primacy while carrying out official functions? Why? Discuss.",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=3
607,Priya Rani,69,,GS4,0,Nextias,upsckata,5,10,150,"(b) What do you understand by ""integrity-based civil disobedience""? Do you think a challenge to personal integrity can be a justifiable cause for responsible disobedience in civil services? Explain.",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=5
607,Priya Rani,69,,GS4,0,Nextias,upsckata,7,10,Answer in 150,2. (a) Recent research has shown that emotions significantly impact personal and professional lives. What are the primary emotions that negatively and positively impact workplace productivity? Explain with relevant examples.,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=7
607,Priya Rani,69,,GS4,0,Nextias,upsckata,9,10,150,"(b) Technical efficiency ensures resource utilization and social efficiency ensures fulfillment of social needs, what does ethical efficiency ensure? Do you think ethical efficiency is more important than technical and social efficiency? Why/Why not?",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=9
607,Priya Rani,69,,GS4,0,Nextias,upsckata,11,10,150,"3. (a) ""Man cannot do right in one department of life whilst he is occupied in doing wrong in any other department."" Gandhi.
Do you think an individual's personal ethics impacts professional life or they both can be compartmentalized? Explain your position with relevant examples.",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=11
607,Priya Rani,69,,GS4,0,Nextias,upsckata,13,10,150,"(b) Goodness is the result of internal imperatives to do what is right, not sanctions from moral rules or rewards from expected consequences. Do you agree? Discuss.",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=13
607,Priya Rani,69,,GS4,0,Nextias,upsckata,15,10,150,"4. Explain the meaning of the following quotations and discuss their contemporary relevance.
(a) ""To tolerate is purely an act of the mind. That is the essence of virtue. To tolerate is a strength."" (Answer in 150 words) 10 Marks",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=15
607,Priya Rani,69,,GS4,0,Nextias,upsckata,17,10,150,"(b) ""It is our first duty to serve society, and after we have done that, we may attend wholly to the salvation of our souls."" (Answer in 150 words) 10 Marks",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=17
607,Priya Rani,69,,GS4,0,Nextias,upsckata,19,10,150,"(c) ""Periods of peace are the empty pages in the history books"" (Answer in 150 words) 10 Marks
 Why has there been less period of peace?",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=19
607,Priya Rani,69,,GS4,0,Nextias,upsckata,21,10,150,"5 (a) In the context of civil service, distinguish between moral and non moral values. Identify 5 basic moral values that can serve as foundational values for all services irrespective of the department. Give reasons why those values can be considered foundational.",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=21
607,Priya Rani,69,,GS4,0,Nextias,upsckata,23,10,150,(b) Citizens' involvement in decision-making is critical to ethics in governance. Do you agree that effective civic engagement mechanisms can facilitate an ethics-driven administration? What do you think are the mechanisms that citizens can use for ensuring ethics in governance?,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=23
607,Priya Rani,69,,GS4,0,Nextias,upsckata,25,10,150,"6. (a) Social transformation programs such as ""beti bachao and beti padhao"" believes in using advice, counseling, and persuasion but sometimes a little force is also necessary for getting the desired response. Do you think it is a good idea to mix little force with persuasion by public administrators while implementing social schemes of transformation? Explain with relevant examples.",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=25
607,Priya Rani,69,,GS4,0,Nextias,upsckata,27,10,150,(b) Ultimately foreign policy of every country hinges upon the strength which the nation possesses. Strength may be military or financial and may be also... moral. Do you think ethical strength without military or financial muscle will be respected in today's world? Explain your position.,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=27
607,Priya Rani,69,,GS4,0,Nextias,upsckata,29,20,Answer in 250,"7 You are a young officer working with the Municipal Corporation of an industrial city. The city was known for manufacturing ball bearings and auto parts. Most manufacturing units were small-scale units with very little production process automation. The units relied on manual labor, which was in abundance due to the villages close by.
As the number of manufacturing units grew, the demand for labor increased, bringing in a steady inflow of laborers into the city. This influx of people into the town led to a mushrooming of slums and encroachments on the sidewalks. Once in a while, the Corporation conducted drives to clear out the slums, but after a time, the slums came back. The illegal slums had become an urban nightmare.
You were given the responsibility of clearing out the encroachments and slums with the help of Police authorities. As you started the drive, you realized that the people living by the sidewalks were vulnerable compared to the slum dwellers. Many sidewalk dwellers had recently come to the city after selling their properties in their villages. Now if you drive them out, they have no place to go. Your heart went out to them, and you felt that your departmental action was inhumane, but your official responsibilities demanded stern impartial action. You are desperate to find a way to help the sidewalk dwellers without compromising your official duties.
(a) What value conflicts do you notice in the above situation?
(b) Can an administrator compromise the value of impartiality for empathy? Discuss.
(c) What are the options available in the above situation?
(d) Suggest viable solutions for tackling illegal slums and encroachments in urban areas.",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=29
607,Priya Rani,69,,GS4,0,Nextias,upsckata,32,,,(a) Viable solution for tackling illegal slums and encroachment in urban areas,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=32
607,Priya Rani,69,,GS4,0,Nextias,upsckata,34,20,Answer in 250,"8. A certain State government was running a welfare scheme for promoting safe motherhood among rural landless laborers' families. The scheme involves the transfer of funds to the beneficiaries to enable them to mitigate income loss due to maternal care responsibilities. Since its implementation, the scheme has done reasonably well on maternal health and economic indicators.
You are the Director of the Department responsible for implementing and operating the scheme. Recently you have been receiving reports of welfare fraud being committed by families by producing fake bona fide. The families committed the fraud with the help of local officials responsible for scrutinizing the bonafide.
You were concerned because the fraud was seriously undermining the scheme's efficiency. You called for a departmental meeting to discuss and find a solution to the problem. In the meeting, it was decided to merge several available government data sets such as Aadhar cards, voter ID cards, marriage certificates, birth certificates, bank details, and other personal assets. By merging all the data sets, the department would be able to develop the beneficiary's economic profile. And this will help the department scrutinize the documents and detect fraud. This was a comprehensive strategy, but it risked violating an individual's data privacy. As a Department head, you wanted to detect and prevent fraud, but at the same time, you were apprehensive about violating the Data privacy of the stakeholders.
(a) What are the issues involved in the above case?
(b) Do you think violating data privacy is justified to prevent welfare fraud? Why/ Why not?
(c) What, according to you, can be the reasons for such welfare frauds happening in the country?
(d) Are there any ways and means to prevent such fraud? Give your suggestions.",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=34
607,Priya Rani,69,,GS4,0,Nextias,upsckata,39,20,Answer in 250,"9 You are posted in the Department of Mines, and one of your roles is to help your Department Head negotiate mining leases with private contractors.
Recently, the state government demarcated a new mining zone and planned to invite bids for the mining blocs. You were instructed to oversee the bidding process and speed up the contract negotiations. As planned, the tenders were released, bids came in, and tenders were allocated as per the norms. All this happened at a breakneck speed. You wondered, why the hurry? But it was not your place to think and question; you quietly went about your work.
As the contractors were about to start operations, you had to instruct them on environmental concerns to watch out for. And to do that, you read the environmental impact assessment report submitted by a consulting firm hired by the department. To your surprise, the report was shoddy and looked cooked up. You got suspicious and raised the issue with your Head, who politely instructed you to do what you were told, and he reminded you that the Department had revenue targets and was under pressure from the Ministry.
After the meeting you, on your own accord, did some digging and found out that the report was fraudulent and the mining activity that was about to start would lead to a massive environmental disaster which the State could not afford.
(a) What are the issues and value violations you notice in the above case?
(b) What are the options available to you?
(c) Discuss the advantage and disadvantages of each option and identify your chosen course of action.
(d) Do you think that environmental considerations are sometimes overrated at the cost of development?",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=39
607,Priya Rani,69,,GS4,0,Nextias,upsckata,44,20,250,"10 (a) What are the ethical issues involved in the above case?
(b) Do you think corporate businesses like GAMA should think about international ethics while promoting their business interests? If yes, why? If no, why not?
(c) Do you think a corporate's social responsibility extends beyond its immediate community to the international community? If yes, why? If no, why not?
(d) Do you think sensitive technology defense companies should be regularly regulated by related governments, or should regulation reduce their entrepreneurship and innovation energy? Discuss.
a What are the ethical issues involved in the above case?
b Do you think corporate businesses like GAMA should think about international ethics while promoting their business interests? If yes, why? If no, why not?
c Do you think a corporate's social responsibility extends beyond its immediate community to the international community? If yes, why? If no, why not?
d Do you think sensitive technology defense companies should be regularly regulated by related governments, or should regulation reduce their entrepreneurship and innovation energy? Discuss.",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=44
607,Priya Rani,69,,GS4,0,Nextias,upsckata,49,20 अंक,250 शब्दों में,"11 (a) इस मामले में कौन–से नैतिक और व्यावसायिक मुद्दे शामिल हैं?
(b) श्री शर्मा और सीईओ के पास कौन–कौन से विकल्प उपलब्ध हैं?
(c) क्या आपको लगता है कि बिक्री कार्यबल को स्वतंत्रता देने की संगठनात्मक संस्कृति के कारण समस्या उत्पन्न हुई या व्यक्ति की भ्रष्ट प्रवृत्ति के कारण समस्या उत्पन्न हुई? चर्चा कीजिए।
(d) जैसा कि इस मामले में बताया गया है, ऐसे अनैतिक व्यवहार को रोकने के लिए कंपनी कौन–से नैतिक तंत्र और उपाय निर्माण और कार्यान्वित कर सकती है? (250 शब्दों में उत्तर दीजिए)",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=49
607,Priya Rani,69,,GS4,0,Nextias,upsckata,50,20,Answer in 250,"(a) What are the ethical and business issues involved in the case?
(b) What are the options available to Mr. Sharma and the CEO?
(c) Do you think the organizational culture of giving freedom to the sales force led to the issue or was the individual's corrupt nature that led to the problem? Discuss.
(d) What ethics mechanisms and steps can the company create and implement to prevent unethical behavior, as mentioned in the case?",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=50
607,Priya Rani,69,,GS4,0,Nextias,upsckata,54,20 अंक,250,"12 (a) उपरोक्त मामले में कौन-कौन से मुद्दे शामिल हैं?
(b) आपको क्या लगता है रश्मि को क्या करना चाहिए? क्या रश्मि के लिए स्थानीय प्रशासन को शामिल करना अच्छा विचार होगा? कार्यान्वयन योग्य कार्यवाही का सुझाव दीजिए।
(c) क्या आपको लगता है कि कंपनियों को उस क्षेत्र की सामाजिक समस्याओं के लिए भी जिम्मेदारी स्वीकार करनी चाहिए जहाँ वे अपना कार्य करती हैं? अगर हाँ तो क्यों, अगर नहीं तो क्यों नहीं?
(d) श्रमिक संघ की इतनी आक्रामक प्रतिक्रिया के क्या कारण हो सकते हैं? आपके अनुसार रश्मि को कर्मचारी संघ को कैसे संभालना चाहिए? (250 शब्दों में उत्तर दीजिए) 20 अंक

Singh Garh is a primarily rural district with minimal, relatively insignificant industrial activity, except for one consumer goods manufacturing plant, which was the primary source of employment. Development indicators such as health, literacy, etc., were much below the national average.

Along with developmental issues, another grave concern was the slow rise in child marriages. Despite the legal sanctions, child marriage continued to rise unabated.",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=54
607,Priya Rani,69,,GS4,0,Nextias,upsckata,55,20,250,"(a) What are the issues involved in the above case?
(b) What do you think Rashmi should do? Would it be a good idea for Rashmi to involve local administration? Suggest an implementable course of action.
(c) Do you think companies should also accept responsibility for the social problems of the region where they operate? Why/why not?
(d) What could be the reasons for such an aggressive reaction from the workers union? How do you think Rashmi should handle the workers union? (Answer in 250 words) 20 marks
a) What are the issues involved in the above case?
b) What do you think Rashmi should do? Would it be a good idea for Rashmi to involve local administration? Suggest an implementable course of action.
c) Do you think companies should also accept responsibility for the social problems of the region where they operate? Why/why not?
d) What could be the reasons for such an aggressive reaction from the workers union? How do you think Rashmi should handle the workers union?",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=55
607,Priya Rani,69,,GS4,0,Nextias,upsckata,58,,,"(a) Reasons for aggressive reaction from workers union:
1 an underdeveloped region -> low employment girl child already a burden & delayed marriage will increase burden.
2 Traditional morality of marrying off girl early to fulfill their responsibility.",https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf,https://next-ias-appsquadz.s3.ap-south-1.amazonaws.com/file_library/pdf/original/93393beb2b7e996905ce7ea7f8b78443/88/air-69-priya-rani_test-4_gs4.pdf#page=58
611,Priyanka Choudhary,,,GS2,0,Vision,upsckata,3,10,150,1. The withdrawal of general consent to the CBI by certain state governments in India threatens the spirit of cooperative federalism in India. Discuss.,https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf,https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf#page=3
611,Priyanka Choudhary,,,GS2,0,Vision,upsckata,5,10,150,"2. Stating the sources of finance for local self-governments in India, suggest ways to strengthen their financial position.",https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf,https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf#page=5
611,Priyanka Choudhary,,,GS2,0,Vision,upsckata,7,10,150,3. Cabinet Committees play an important role in reinstating collective responsibility and principle of homogeneity of the Executive in the Indian Parliamentary system. Elucidate.,https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf,https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf#page=7
611,Priyanka Choudhary,,,GS2,0,Vision,upsckata,9,10,150,"4. There is a need to overhaul the public procurement and project management (PPPM) framework of India for faster, efficient and transparent execution of government projects. Comment.",https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf,https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf#page=9
611,Priyanka Choudhary,,,GS2,0,Vision,upsckata,11,10,150,5. Adequate measures are required to overcome the challenges and vulnerabilities associated with undertaking social accountability initiatives and institutionalising them.,https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf,https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf#page=11
611,Priyanka Choudhary,,,GS2,0,Vision,upsckata,13,10,150,"6. In view of the recent Parliamentary Standing Committee report, discuss the issues faced by the National Commission for Scheduled Tribes (NCST) and suggest measures that can be adopted to strengthen it.",https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf,https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf#page=13
611,Priyanka Choudhary,,,GS2,0,Vision,upsckata,15,10,150,"7. While the Mid-Day Meal scheme was aimed at fulfilling the nutritional needs of students, it is far behind in achieving this objective. Discuss. Also, suggest remedial measures in this context.",https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf,https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf#page=15
611,Priyanka Choudhary,,,GS2,0,Vision,upsckata,17,10,150,"8. Sexual and reproductive health and rights (SRHR) remain critical for the attainment of the Sustainable Development Goals (SDGs). In this context, discuss the impediments in the fulfilment of SRHR in India. Also, mention the steps that can be taken in this regard.",https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf,https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf#page=17
611,Priyanka Choudhary,,,GS2,0,Vision,upsckata,19,10,150,"9. State the functions of the United Nations Human Rights Council. Also, discuss the issues faced by the Council in the promotion and protection of human rights around the globe.",https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf,https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf#page=19
611,Priyanka Choudhary,,,GS2,0,Vision,upsckata,21,10,150,10. West Asia is an important strategic region for India with profound geo-political and geo-economic significance. Discuss.,https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf,https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf#page=21
611,Priyanka Choudhary,,,GS2,0,Vision,upsckata,23,15,250,"11. Disenfranchising prisoners desecrates a cherished value in a democracy i.e. 'right to vote', which should be guarded earnestly. Discuss in the light of The Representation of The People Act, 1951.",https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf,https://cdn.visionias.in/toppersanswerbooklet/b2387-1051591_1835_priyanka_choudhary_rank_79.pdf#page=23
